"['MDMA', 'Unknown'] [] []"
"['MDMA', 'Unknown'] ['MDMA', 'Unknown'] []"
"['MDMA', 'Unknown'] ['Ketamine'] []"
['MDMA'] [] []
['MDMA'] [] []
"['MDMA', 'MDA', 'Unknown'] ['MDMA', 'Unknown'] []"
"['Ketamine', 'Methamphetamine'] [] []"
"['Cocaine', 'Unknown'] ['Cocaine', 'Unknown'] []"
"['Cocaine', 'Unknown'] ['Unknown'] []"
"['Ketamine', 'Unknown'] [] []"
['Cocaine'] [] []
"['MDMA'] ['MDMA', 'Unknown'] []"
['MDMA'] [] []
"['MDMA', 'Unknown'] [] []"
['Ketamine'] ['Ketamine'] ['Cocaine']
"['Ketamine'] ['Ketamine'] ['Ketamine', 'Unknown']"
"['Ketamine'] ['MDMA', 'Unknown'] []"
['Ketamine'] [] []
"['MDMA'] ['MDMA'] ['Cocaine', 'Unknown']"
"['Cocaine', 'Unknown'] ['Ketamine'] []"
['Ketamine'] [] []
"['MDMA'] ['Ketamine'] ['Cocaine', 'Unknown']"
"['MDMA', 'Unknown'] ['Cocaine'] []"
['MDMA'] [] []
['Ketamine'] [] []
"['Ketamine', 'Unknown'] [] []"
"['Cocaine', 'Unknown', 'Unknown', 'Unknown'] [] []"
['MDMA'] ['Cocaine'] []
"['MDMA', 'Unknown'] [] []"
['MDMA'] [] []
['Unknown'] [] []
['MDMA'] [] []
"[],['MDMA', 'Unknown'] ['MDMA', 'Unknown'],[] ['Methamphetamine', 'Other'],[]"
['MDA'] [] []
"['MDMA', 'Unknown'] [] []"
"['Unknown', 'Cocaine', 'Unknown'] [] []"
"['Unknown', 'Cocaine'] [] []"
['MDMA'] [] []
"['Unknown'] ['Unknown', 'Unknown'] []"
['MDMA'] [] []
"['Cocaine', 'Unknown'] [] []"
['Unknown'] [] []
"['Ketamine', 'Other'] ['Unknown', 'Other'] []"
['Ketamine'] ['Cocaine'] []
"['MDMA', 'Other'] [] []"
['Ketamine'] [] []
"['Cocaine', 'Unknown'] ['Unknown', 'Unknown'] ['Unknown', 'Unknown', 'Unknown', 'Other']"
"['Unknown', 'Unknown'] [] []"
['Ketamine'] ['Unknown'] []
"['Cocaine', 'Unknown'] [] []"
"['Cocaine', 'Other'] [] ['MDMA', 'Other']"
['Ketamine'] [] []
['Cocaine'] [] []
"['Unknown', 'MDA'] [] []"
['Cocaine'] [] []
"['MDA'],['MDMA', 'Unknown'],['Unknown'] ['MDMA', 'Unknown', 'MDA', 'Other'],['MDMA', 'Unknown'],['Unknown'] ['Ketamine'],['MDA', 'Unknown', 'Other'],['Cocaine']"
"['Ketamine'],['Ketamine'] ['MDMA'],[] ['MDMA', 'Unknown'],[]"
"['MDMA', 'Unknown'] ['MDMA'] []"
['Ketamine'] ['Cocaine'] []
['Ketamine'] [] []
"['Ketamine', 'Other'] ['Unknown', 'Other'] ['Unknown', 'Other']"
['Unknown'] [] []
['MDMA'] [] []
['Unknown'] [] []
['MDA'] [] []
['MDMA'] [] []
['Ketamine'] ['MDMA'] []
"['Ketamine', 'Other'] [] []"
['Cocaine'] [] []
"['Ketamine'] ['Other', 'Other'] []"
"['MDMA', 'Unknown'] [] []"
['MDMA'] [] []
['MDMA'] [] []
['Ketamine'] [] []
"['Unknown', 'Other'] ['Ketamine', 'Other'] []"
['Unknown'] [] []
"['MDMA', 'Unknown'] [] []"
"['Ketamine', 'Methamphetamine', 'Unknown'] [] []"
['Ketamine'] [] []
"['MDMA', 'Unknown'] [] []"
['Ketamine'] [] []
['Ketamine'] [] []
['MDMA'] [] []
['Ketamine'] [] []
['Cocaine'] [] []
['Ketamine'] [] []
['Cocaine'] ['Ketamine'] ['Ketamine']
"['MDMA', 'Unknown'] [] []"
['Cocaine'] [] []
['MDMA'] [] []
['Cocaine'] [] []
['Ketamine'] [] []
['MDMA'] [] []
['MDA'] [] []
['Cocaine'] [] []
['Ketamine'] [] []
['Unknown'] ['Unknown'] []
"['Unknown', 'Unknown'] [] []"
['Ketamine'] ['Cocaine'] ['MDMA']
['MDMA'] [] []
['MDMA'] ['Ketamine'] []
"['Unknown', 'MDA', 'Unknown'] [] []"
"['Cocaine', 'Other'] [] []"
['MDMA'] [] []
"['MDMA', 'Unknown'] [] []"
"['Ketamine', 'Other'] [] []"
"['Unknown', 'Cocaine'],['MDMA', 'Ketamine'],['Cocaine'] ['Cocaine'],['Ketamine'],['Ketamine'] ['Ketamine'],['Ketamine'],[]"
['Unknown'] [] []
"['MDMA', 'Unknown'] [] []"
"['Unknown', 'Unknown', 'MDMA', 'Unknown'] ['Ketamine'] []"
['Ketamine'] [] []
['Cocaine'] [] []
"['Cocaine', 'Unknown'] [] []"
"['MDMA'],[] ['Ketamine'],['Ketamine'] ['Unknown'],[]"
['MDMA'] [] []
['Unknown'] [] []
['MDMA'] ['Unknown'] []
"['MDMA'] ['Ketamine', 'Unknown'] []"
['MDMA'] [] []
['MDMA'] ['Cocaine'] []
['MDMA'] [] []
['Ketamine'] [] []
"['Ketamine'] ['MDMA'] ['Cocaine', 'Unknown', 'Unknown']"
['MDMA'] [] []
"['Ketamine'],['MDMA', 'Unknown'] ['Unknown', 'MDA', 'MDMA', 'Unknown'],['Cocaine', 'Unknown', 'Unknown'] ['Cocaine', 'Other'],[]"
"['MDMA'],[] [],['Ketamine'] [],['Cocaine']"
"['Cocaine', 'Unknown'] ['Cocaine', 'Unknown'] []"
"['MDMA', 'Unknown'] ['Cocaine', 'Unknown'] ['MDMA']"
['Ketamine'] [] ['MDMA']
['MDMA'] ['MDMA'] ['Unknown']
['MDMA'] [] []
"['MDMA', 'Unknown'] [] []"
"['MDMA'],['Ketamine'] ['MDMA'],['Ketamine'] ['MDA'],['Unknown']"
"['Cocaine', 'Unknown'] ['Ketamine'] []"
"['MDMA', 'Unknown'] ['Cocaine', 'Unknown'] ['MDMA']"
"['Unknown', 'MDA'] ['Cocaine', 'Unknown'] []"
"['MDMA', 'Unknown'] ['MDMA', 'Unknown'] ['Ketamine', 'Other']"
"['Unknown', 'MDA', 'Unknown'] [] []"
['MDMA'] [] []
"['MDMA', 'Unknown'] [] []"
['Ketamine'] ['Ketamine'] []
['Ketamine'] [] []
['Ketamine'] ['Ketamine'] []
['Ketamine'] ['Ketamine'] ['MDMA']
['MDMA'] [] []
['MDA'] [] []
['MDMA'] [] []
['MDA'] [] []
['Ketamine'] ['Cocaine'] []
['Ketamine'] ['MDMA'] []
"['Unknown'],['MDMA'] ['MDA'],['MDMA'] [],[]"
['MDA'] ['Cocaine'] []
['Cocaine'] ['Cocaine'] ['Ketamine']
['MDMA'] ['MDMA'] ['Ketamine']
['MDMA'] [] []
"['MDMA'],['Ketamine'] [],[] ['Cocaine'],[]"
['MDMA'] ['Cocaine'] []
['MDMA'] [] []
"['Ketamine', 'Unknown'] [] []"
['Cocaine'] [] []
"['MDMA', 'Unknown'] [] []"
"['Cocaine', 'MDMA'] ['Ketamine'] ['MDMA', 'Unknown']"
['MDMA'] [] []
"['Ketamine', 'Unknown'] ['Ketamine'] ['Ketamine']"
"[] ['MDMA', 'Unknown'] []"
['Ketamine'] ['Ketamine'] []
['MDMA'] [] []
['MDMA'] [] []
['MDMA'] [] []
['MDMA'] ['Cocaine'] []
['MDMA'] ['Unknown'] []
['Ketamine'] ['MDMA'] []
"['MDMA', 'Unknown'] [] []"
['MDMA'] [] []
['Cocaine'] ['Ketamine'] []
"['Ketamine'] ['MDA', 'Unknown'] ['MDMA', 'Unknown']"
"['MDA', 'MDMA', 'Unknown'] [] []"
['MDMA'] [] []
"['Ketamine', 'Unknown'] ['Ketamine', 'Unknown'] ['Cocaine']"
"['MDMA', 'Unknown'] ['MDMA'] []"
"['MDMA', 'Unknown'] ['MDMA', 'Unknown'] []"
['Ketamine'] [] []
['Ketamine'] [] []
['MDMA'] [] []
"['Cocaine', 'Unknown'] ['MDMA'] []"
"['MDA'] ['Unknown', 'Cocaine'] []"
['MDMA'] [] []
['Ketamine'] ['MDA'] []
['Cocaine'] [] []
['Ketamine'] [] []
['MDMA'] [] []
['MDMA'] [] []
['Ketamine'] [] []
['Ketamine'] ['MDMA'] []
['MDMA'] ['MDMA'] []
['MDMA'] ['MDMA'] []
"['MDMA', 'MDA'] ['MDMA'] []"
['Cocaine'] ['MDMA'] []
"['Unknown', 'Ketamine'] ['Cocaine'] ['Ketamine']"
['MDMA'] ['MDMA'] []
"['MDMA'],['MDA', 'MDMA'] ['Cocaine'],[] [],[]"
['MDMA'] [] []
"['MDMA', 'Unknown'] [] []"
['MDMA'] [] []
"['Cocaine'],['Ketamine'] ['Cocaine'],[] ['Ketamine'],[]"
"['MDMA'],['Ketamine'],['Ketamine'] ['MDA'],['Cocaine', 'Ketamine', 'Unknown'],['Unknown'] [],[],[]"
"['MDMA'] ['MDMA', 'Other'] ['Ketamine']"
"['Unknown'] ['Unknown'] ['MDMA', 'MDA']"
['Cocaine'] [] []
['MDMA'] [] []
['Ketamine'] [] []
['Cocaine'] [] []
['MDMA'] [] []
['Cocaine'] ['MDMA'] ['Unknown']
"['Cocaine', 'Unknown'] [] []"
['Cocaine'] [] []
"['Ketamine'] ['Cocaine', 'Unknown'] []"
['Ketamine'] [] []
['Unknown'] [] []
"['MDMA'],[] ['MDMA'],[] ['MDMA'],['Ketamine']"
"['Unknown', 'Cocaine'] [] []"
"['MDMA', 'Other'] [] ['MDMA']"
['Ketamine'] [] []
['Ketamine'] ['Cocaine'] ['MDMA']
['Ketamine'] [] []
"['Cocaine', 'Unknown'],['MDMA'] [],['MDA'] [],[]"
"['MDMA', 'Unknown'],['Unknown', 'Cocaine'] ['MDA', 'Unknown'],[] ['Ketamine'],[]"
"['MDMA', 'Unknown'] [] []"
"[],['MDMA'] [],['Methamphetamine'] ['MDMA', 'Unknown', 'Unknown'],[]"
"['MDMA', 'Unknown', 'Unknown'] ['Ketamine'] []"
"['MDMA', 'Unknown', 'Unknown'] ['Ketamine'] ['Unknown', 'Cocaine']"
"['Unknown', 'Cocaine'] [] []"
"['Cocaine', 'Unknown'],['MDMA', 'Unknown'] ['Cocaine'],['MDMA', 'Unknown'] [],['Ketamine']"
"['MDMA', 'Unknown'],['MDMA'] [],[] [],[]"
"['MDMA'],['Ketamine'] ['Ketamine'],[] ['Cocaine'],['MDMA']"
"['Cocaine', 'Other'] ['Ketamine', 'Other'] []"
"['MDMA', 'Unknown'] ['MDMA', 'Unknown'] []"
"['Ketamine'] ['MDMA', 'Unknown'] ['Ketamine', 'Unknown']"
"['Unknown', 'Unknown'],['Ketamine'] ['MDA', 'Unknown'],[] ['Cocaine'],[]"
['MDMA'] [] []
['Ketamine'] ['Ketamine'] ['Ketamine']
"['MDMA', 'Unknown'] [] []"
"['MDA', 'Unknown'] ['Ketamine'] []"
['MDA'] [] []
"['Cocaine', 'Unknown'] [] []"
"['Cocaine', 'Unknown'] [] []"
"['MDMA', 'MDA'] [] []"
['MDMA'] [] []
"['MDMA', 'Unknown'] ['Ketamine'] []"
"['MDA', 'Unknown', 'Unknown'] ['MDA', 'Unknown', 'Unknown'] ['MDMA']"
['Cocaine'] ['MDMA'] []
['MDMA'] [] []
['MDMA'] ['MDMA'] ['Ketamine']
"['MDMA', 'Other'] [] []"
"['MDMA'] ['MDMA'] ['MDA', 'MDMA']"
"['MDMA', 'Unknown'] ['MDMA'] []"
['MDA'] ['MDMA'] []
"['Cocaine', 'Other'] ['Ketamine', 'Other'] []"
"['Cocaine'],['MDMA'] ['Cocaine'],[] ['Ketamine'],[]"
"['Cocaine', 'Unknown'] ['Cocaine'] ['Ketamine']"
['MDMA'] ['Ketamine'] []
['Ketamine'] [] []
"['Cocaine'] ['Ketamine', 'Unknown'] []"
['Cocaine'] [] []
['Cocaine'] ['MDMA'] ['Unknown']
['MDMA'] ['Ketamine'] []
['MDMA'] ['MDA'] ['Ketamine']
['Ketamine'] [] []
"['Unknown'] [] ['Unknown', 'Unknown']"
['Other'] ['Ketamine'] []
"['Cocaine'] ['MDMA', 'Unknown'] []"
"['Unknown', 'MDA'] [] []"
['MDA'] ['MDA'] []
"['Unknown', 'Unknown'] ['MDMA'] []"
['MDMA'] ['Cocaine'] []
['MDMA'] [] []
['MDMA'] ['MDMA'] []
['MDMA'] [] []
['MDMA'] ['Cocaine'] []
['Ketamine'] [] []
['Ketamine'] ['Ketamine'] ['Cocaine']
['MDMA'] [] []
"['MDMA', 'Unknown'] ['Ketamine'] []"
"['Cocaine', 'Unknown'],[] ['Cocaine'],['Unknown'] [],['MDMA']"
"['MDA', 'Other'] ['Cocaine'] ['Cocaine']"
['Cocaine'] ['Ketamine'] []
"['MDMA'] ['Ketamine'] ['Cocaine', 'Unknown']"
['Ketamine'] ['Ketamine'] []
"['Cocaine'] ['MDMA'] ['Unknown', 'Unknown']"
"['MDMA', 'Unknown'],['Ketamine'] ['MDMA'],['Cocaine'] ['Unknown', 'Cocaine', 'Unknown'],[]"
['MDMA'] [] []
"['MDMA', 'Unknown'] ['MDMA'] ['MDMA']"
['Unknown'] [] []
['Cocaine'] [] []
"['Ketamine', 'Other'] [] []"
['Ketamine'] ['Ketamine'] []
['Ketamine'] [] []
['Unknown'] [] []
['Ketamine'] ['MDMA'] ['Cocaine']
"['MDA', 'Other'] ['Ketamine', 'Other'] ['MDMA', 'Other']"
['MDMA'] [] []
"['Cocaine', 'Other'] ['MDA', 'Other'] []"
['MDMA'] [] []
"['Ketamine', 'Other'] [] []"
['MDMA'] [] []
"['Ketamine'] ['Unknown', 'Unknown', 'Unknown'] []"
"['MDMA'],['Ketamine'] ['Cocaine', 'Unknown'],[] ['Cocaine'],[]"
['Unknown'] ['Ketamine'] ['MDA']
['Ketamine'] [] []
"['MDA', 'Other'] ['MDMA', 'Other'] ['MDMA', 'Other']"
"['Ketamine', 'Other'] [] []"
"['MDMA', 'Unknown'] ['Cocaine'] []"
['MDA'] [] []
['MDMA'] ['Unknown'] []
['Cocaine'] ['Ketamine'] []
['MDMA'] ['Unknown'] []
"['MDMA', 'Unknown'] [] []"
[] ['Cocaine'] []
['Unknown'] [] []
"['Cocaine', 'Unknown'] ['Cocaine'] ['Ketamine']"
"['MDA'],['LSD'] ['Ketamine'],['MDMA'] [],['Unknown']"
"['Ketamine'],['MDMA'],['Cocaine', 'Unknown', 'Methamphetamine'],['Ketamine'],['Unknown', 'Unknown'],['Ketamine', 'Cocaine'] ['Unknown'],['Ketamine'],['Cocaine'],['Ketamine'],['MDMA'],['Cocaine', 'Unknown'] ['Cocaine', 'Unknown', 'Unknown'],['MDMA'],['Other'],['Ketamine'],['MDA'],[]"
"['MDMA', 'MDA'] ['MDMA', 'Other'] []"
"['MDMA', 'Unknown'],['Cocaine'] ['Ketamine'],['Cocaine', 'Unknown'] ['Ketamine'],['MDMA']"
"['Methamphetamine'] ['Ketamine', 'Unknown'] []"
"['MDMA'],[] ['Unknown', 'Unknown', 'Unknown', 'Unknown'],['MDMA', 'MDA'] ['Unknown', 'Unknown'],[]"
['Ketamine'] [] []
"['MDMA'],[] ['Ketamine'],[] ['Ketamine'],[]"
['MDMA'] [] []
"['MDMA'] ['Unknown', 'Other'] []"
"['Ketamine'],['MDA', 'Cocaine'] ['Ketamine'],['MDMA'] ['Ketamine'],['Cocaine']"
"['MDMA', 'Other'] ['Cocaine', 'Other'] ['Ketamine', 'Other']"
"['Ketamine', 'Other'] [] []"
['MDMA'] ['Cocaine'] []
"['MDMA'],[] ['MDMA'],[] ['Cocaine', 'Unknown'],[]"
['MDMA'] ['MDMA'] ['MDA']
"['MDMA', 'Other'] [] []"
['MDMA'] [] []
['MDMA'] [] []
"['MDMA', 'Unknown'] ['MDMA', 'Unknown'] []"
['MDMA'] ['Ketamine'] []
['MDMA'] [] []
"['MDA'],[] ['MDA'],[] ['Unknown'],[]"
"[] ['Unknown', 'Cocaine'] []"
['MDMA'] ['Ketamine'] ['Unknown']
['MDMA'] [] []
['MDMA'] ['Ketamine'] ['Unknown']
"['MDMA', 'Unknown'],['Unknown'] ['Ketamine'],[] [],[]"
['MDMA'] [] []
['MDMA'] [] []
['MDMA'] ['Ketamine'] ['Other']
[] [] ['MDMA']
"['MDMA'] ['Ketamine', 'Unknown'] ['Cocaine', 'Unknown']"
['MDMA'] ['MDA'] ['Ketamine']
"['MDMA'],['Other'] ['MDA', 'Unknown'],['MDA', 'Cocaine'] ['Ketamine'],['MDMA']"
"['Ketamine'],['Cocaine'],['Unknown'] ['MDMA'],['Cocaine', 'Unknown', 'Unknown'],[] ['Cocaine', 'Unknown', 'Unknown'],[],[]"
"['MDMA', 'Unknown'] [] []"
['Ketamine'] [] []
[] ['Cocaine'] ['Ketamine']
"['MDMA', 'Cocaine'] [] []"
['Cocaine'] [] []
['MDMA'] ['Other'] ['MDMA']
['Ketamine'] ['MDA'] []
['Cocaine'] ['Ketamine'] []
['Ketamine'] ['Ketamine'] []
['MDMA'] ['Ketamine'] []
"['Unknown', 'MDMA'] ['Unknown', 'Cocaine'] []"
['MDMA'] ['MDMA'] ['MDMA']
['Ketamine'] [] []
['Ketamine'] ['Cocaine'] ['MDMA']
['MDMA'] [] []
"['MDMA', 'MDA'] ['Ketamine', 'Unknown'] []"
['MDMA'] [] []
['MDA'] ['MDMA'] ['MDMA']
['MDMA'] ['Ketamine'] ['MDMA']
"['Cocaine', 'Unknown'] [] []"
['MDMA'] ['Other'] ['Other']
"['Ketamine'],['MDMA'] ['Ketamine'],[] ['MDMA'],[]"
['MDMA'] ['Ketamine'] []
['Ketamine'] [] []
"['Unknown', 'Unknown'] ['MDA'] ['MDA']"
"['Methamphetamine'],['Unknown'] ['Unknown'],[] [],[]"
['Ketamine'] [] []
"['Cocaine'],['MDMA'] ['Unknown'],['MDA'] ['Ketamine'],[]"
['Other'] ['MDMA'] []
['Cocaine'] [] []
"['MDMA'],['Other'],['MDMA'] ['MDA'],['Other'],[] ['Unknown'],['Ketamine'],[]"
['MDMA'] [] []
['MDMA'] [] []
"['Ketamine'],['Unknown', 'MDA'],['Ketamine', 'Unknown'] ['MDMA'],['MDMA'],['Ketamine'] ['Unknown', 'MDA'],['Unknown', 'Unknown'],[]"
['Cocaine'] ['Cocaine'] ['Cocaine']
"['Cocaine'],['MDMA', 'Unknown'] ['Unknown', 'Cocaine'],[] ['Ketamine', 'Unknown'],[]"
['Cocaine'] ['MDMA'] []
"['Ketamine'] ['MDA', 'Unknown', 'Unknown'] ['MDA']"
['Cocaine'] ['MDMA'] ['MDMA']
['MDMA'] ['MDMA'] []
"['MDMA', 'Unknown'] [] []"
['MDMA'] [] []
['MDMA'] [] []
['MDMA'] ['MDMA'] ['MDA']
['MDMA'] ['MDMA'] []
"['MDA'] ['Cocaine', 'Unknown'] []"
"['MDMA'] ['MDMA'] ['Unknown', 'Cocaine']"
['MDMA'] [] []
"['MDMA', 'Unknown'] ['MDA', 'Unknown'] ['Cocaine', 'Unknown']"
['MDMA'] [] []
['MDA'] [] []
"['MDA', 'Unknown', 'Unknown'] [] []"
"['MDMA'],['Ketamine'] ['Unknown'],[] ['MDMA', 'Unknown'],[]"
"['MDMA'] ['MDMA', 'Unknown'] ['MDMA']"
['Unknown'] ['Unknown'] []
"['MDMA', 'Unknown'],['Ketamine'] ['Cocaine'],[] ['Cocaine'],[]"
"['MDMA', 'Unknown'] ['Ketamine'] []"
"['Cocaine'] ['Cocaine', 'Unknown'] []"
['Unknown'] [] []
"['MDMA'] ['MDMA'] ['MDMA', 'Unknown']"
"['Unknown', 'MDMA'] ['MDMA', 'Other'] []"
"['MDMA'],['Cocaine', 'Unknown'] ['Ketamine'],['MDMA'] ['Ketamine'],[]"
"['Cocaine', 'Unknown'] [] []"
['MDMA'] ['Cocaine'] ['Ketamine']
['Ketamine'] ['Cocaine'] []
"['MDMA'] [] ['Cocaine', 'Unknown']"
"['MDMA'],['Unknown'] ['Cocaine'],['Cocaine'] [],[]"
['MDMA'] [] []
['MDMA'] [] []
['MDMA'] ['MDMA'] []
"['MDMA', 'Other'] ['MDMA', 'Cocaine'] []"
"['MDMA'] ['Ketamine', 'Unknown'] ['Cocaine', 'Unknown']"
"['MDMA', 'Unknown'] ['MDMA'] ['Cocaine']"
['MDMA'] ['Cocaine'] []
['Ketamine'] ['MDMA'] []
['Ketamine'] [] ['Ketamine']
"['MDMA', 'Unknown'] [] []"
['MDMA'] [] []
"['MDMA', 'Unknown'] ['MDMA', 'Unknown'] []"
"['Ketamine', 'Unknown'] [] []"
['Ketamine'] ['MDMA'] ['MDA']
['Ketamine'] [] []
['Ketamine'] [] []
['MDA'] [] []
['MDA'] [] ['MDA']
"['MDMA', 'Unknown'] [] []"
['Ketamine'] ['Ketamine'] []
"['MDMA', 'Unknown'] [] []"
['MDMA'] [] []
"['MDMA', 'Unknown'] [] []"
"['MDMA', 'Other'] ['MDMA', 'Other'] []"
['Ketamine'] [] []
['Ketamine'] ['MDMA'] []
['Cocaine'] [] []
['MDMA'] [] []
['MDMA'] ['Cocaine'] []
